partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt
学习区,BV1Kr4y1i7ru,前面那个声音像孙悟空的笑死了,正面,正面,0.5654016357561106,0.5654016357561106,0.17976185110183984,0.2548365131420495,1.0,1,0
学习区,BV1Kr4y1i7ru,好了，这下全村又都知道我是零基础了,正面,正面,0.4080385857191848,0.4080385857191848,0.19330475497922892,0.3986566593015864,1.0,1,0
学习区,BV1Kr4y1i7ru,本人发现资料中没有md格式笔记，就在CSDN上总结了一些笔记，希望可以帮到大家！（博主：Purse Wind）❀,正面,正面,0.9635429281078058,0.9635429281078058,0.008170683186703904,0.02828638870549014,2.0,2,0
学习区,BV1Kr4y1i7ru,Java之父：阿玮,正面,中性,0.6764030088516947,0.16796139606014787,0.6764030088516947,0.15563559508815747,0.0,0,0
学习区,BV1Kr4y1i7ru,中杯、大杯、超大杯,正面,中性,0.6423578893956426,0.18842671248277987,0.6423578893956426,0.16921539812157738,0.0,0,0
学习区,BV1Kr4y1i7ru,2倍速不够的，用edge插件视频速度控制，最高16倍速,正面,正面,0.4266313509171734,0.4266313509171734,0.1905566739307475,0.3828119751520791,0.0,0,0
学习区,BV1Kr4y1i7ru,师傅被妖怪抓走了,正面,中性,0.5613374661559695,0.2513552103248225,0.5613374661559695,0.18730732351920804,0.0,0,0
学习区,BV1Kr4y1i7ru,注意，这一集的内容已经结束了，后面都是广告,正面,正面,0.5109470440373174,0.5109470440373174,0.1362833879541941,0.35276956800848863,0.0,0,0
学习区,BV1Kr4y1i7ru,计科来了,正面,中性,0.6693489973822114,0.18181599570712054,0.6693489973822114,0.14883500691066795,0.0,0,0
学习区,BV1Kr4y1i7ru,吕德华实名打卡,正面,中性,0.5346388451961995,0.3028071490871317,0.5346388451961995,0.16255400571666875,0.0,0,0
学习区,BV1Kr4y1i7ru,华北电力大学卷王第一天,正面,中性,0.6764030088516947,0.16796139606014787,0.6764030088516947,0.15563559508815747,0.0,0,0
学习区,BV1Kr4y1i7ru,发型很正确,正面,正面,0.6780601492742032,0.6780601492742032,0.194719604918349,0.12722024580744776,2.5,2,0
学习区,BV1Kr4y1i7ru,卷王第二遍,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,产品经理来卷了,正面,中性,0.5986195784355093,0.2269098325828025,0.5986195784355093,0.17447058898168818,0.0,0,0
学习区,BV1Kr4y1i7ru,越听越像孙悟空,正面,中性,0.5559565115993523,0.2515633932911168,0.5559565115993523,0.19248009510953085,0.0,0,0
学习区,BV1Kr4y1i7ru,从删库到跑路,正面,中性,0.5771953744916327,0.28105217045128733,0.5771953744916327,0.14175245505708003,0.0,0,0
学习区,BV1Kr4y1i7ru,发量预警,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,吉尔吉斯斯坦传奇哨兵 上号,正面,中性,0.6067546836463048,0.2102519389095722,0.6067546836463048,0.18299337744412314,0.0,0,0
学习区,BV1Kr4y1i7ru,尊师阿伟,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,《Circle语言》,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,文松附体,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,学前端，要学数据库吗/,正面,中性,0.5995853261413435,0.24317430462817965,0.5995853261413435,0.1572403692304768,0.0,0,0
学习区,BV1Kr4y1i7ru,机械来卷,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,搞土木常年在工地被女友分手了，学MySQL换行业挽回一下。,正面,正面,0.6589361919523158,0.6589361919523158,0.1787468115372626,0.16231699651042167,0.0,0,0
学习区,BV1Kr4y1i7ru,猴哥,正面,中性,0.6302674528537376,0.23235737380586505,0.6302674528537376,0.13737517334039734,0.0,0,0
学习区,BV1Kr4y1i7ru,孙悟空！,正面,正面,0.48487178608029047,0.48487178608029047,0.4503663300495632,0.06476188387014631,0.0,0,0
学习区,BV1Kr4y1i7ru,从入门到放弃,正面,中性,0.6147394941095257,0.2533924981934205,0.6147394941095257,0.13186800769705376,0.0,0,0
学习区,BV1Kr4y1i7ru,基础就够了，后面慢慢练,正面,正面,0.4590044876443009,0.4590044876443009,0.3742872560399536,0.1667082563157454,0.0,0,0
学习区,BV1Kr4y1i7ru,c++来卷,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,Java第20期+Day14+小节数61-65 打卡内容：系统学习了SQL中的InnoDB、MyISAM和Memory引擎以及Linux下安装MySQL,正面,正面,0.8727696593980724,0.8727696593980724,0.03632178855698626,0.09090855204494139,1.0,2,1
学习区,BV1Kr4y1i7ru,2025年08月26日 14：53还有100人呢。。,正面,正面,0.36949113238088593,0.36949113238088593,0.3685860799439633,0.2619227876751508,0.0,0,0
学习区,BV1Kr4y1i7ru,山西工程科技职业大学前来报到,正面,中性,0.5582829286525209,0.2664539740902721,0.5582829286525209,0.17526309725720698,0.0,0,0
学习区,BV1Kr4y1i7ru,南京邮电大学陈渠川打卡，一天一集，感动自己,正面,正面,0.6595906468181282,0.6595906468181282,0.16324562321523853,0.17716372996663327,2.0,2,0
学习区,BV1Kr4y1i7ru,江苏科技大学邱梓涵实名开卷,正面,中性,0.64885801404048,0.18380239275819898,0.64885801404048,0.16733959320132097,0.0,0,0
学习区,BV1Kr4y1i7ru,南理工绝凶猛虎旺打卡,正面,中性,0.49574719889238716,0.331686157280986,0.49574719889238716,0.17256664382662684,0.0,0,0
学习区,BV1Kr4y1i7ru,59个人啊哈哈哈,正面,正面,0.6330548168789962,0.6330548168789962,0.22062374079863603,0.14632144232236785,3.0,3,0
学习区,BV1Kr4y1i7ru,《入门》,正面,中性,0.7388326542270112,0.13147013216913678,0.7388326542270112,0.12969721360385195,0.0,0,0
学习区,BV1Kr4y1i7ru,"实话实说,老师这句没吹牛,后面听了很多,讲的真好",正面,正面,0.47631523465058684,0.47631523465058684,0.3538136523367943,0.16987111301261884,2.4,2,0
学习区,BV1Kr4y1i7ru,这就高级了？工作过的都清楚这些事基础好吧，实践中的灵活组合运用才是关键关键,正面,正面,0.7210662398173638,0.7210662398173638,0.0011309920747186062,0.27780276810791754,7.0,7,0
学习区,BV1Kr4y1i7ru,竖锯,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,杰哥实名开卷,正面,中性,0.6764030088516947,0.16796139606014787,0.6764030088516947,0.15563559508815747,0.0,0,0
学习区,BV1Kr4y1i7ru,双体软件精英成员学院打卡,正面,中性,0.4568521577851423,0.36108065528530153,0.4568521577851423,0.1820671869295561,0.0,0,0
学习区,BV1Kr4y1i7ru,全民制作人，大家好，你是练习时常两年半的个人练习生,正面,正面,0.6428714070815927,0.6428714070815927,0.1231517057998955,0.23397688711851183,1.0,1,0
学习区,BV1Kr4y1i7ru,立马上岗的笑死我了,正面,正面,0.4697837326014364,0.4697837326014364,0.3286846608769054,0.20153160652165814,1.0,1,0
学习区,BV1Kr4y1i7ru,《整盖》,正面,中性,0.7388326542270112,0.13147013216913678,0.7388326542270112,0.12969721360385195,0.0,0,0
学习区,BV1Kr4y1i7ru,大家好，我是学数学的,正面,中性,0.5062381226891409,0.22518783760569416,0.5062381226891409,0.26857403970516497,1.0,1,0
学习区,BV1Kr4y1i7ru,96位同学们，你们晚上好啊,正面,正面,0.4586546865145937,0.4586546865145937,0.2783399448026765,0.26300536868272983,1.0,1,0
学习区,BV1Kr4y1i7ru,真有点想pink,正面,中性,0.7036934366331287,0.15353952436306856,0.7036934366331287,0.14276703900380278,0.0,0,0
学习区,BV1Kr4y1i7ru,百万ppt,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,看完隔壁老杜的java来学mysql了,正面,中性,0.4985441276195738,0.30037323510137104,0.4985441276195738,0.20108263727905515,0.0,0,0
学习区,BV1Kr4y1i7ru,卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷卷,正面,正面,0.9210529196781796,0.9210529196781796,1.2953130972328209e-05,0.07893412719084798,0.0,0,0
学习区,BV1Kr4y1i7ru,hnmz小朱计划10天学完，从删库到跑路，隔壁Java还有一百多集,正面,正面,0.6865594412777896,0.6865594412777896,0.11278124445928053,0.20065931426292993,0.0,0,0
学习区,BV1Kr4y1i7ru,全网最牛逼的mysql课,正面,正面,0.5498848516130002,0.5498848516130002,0.1995389302115625,0.2505762181754373,1.0,1,0
学习区,BV1Kr4y1i7ru,索隆打卡,正面,中性,0.6105644221875401,0.24780734881407013,0.6105644221875401,0.14162822899838984,0.0,0,0
学习区,BV1Kr4y1i7ru,笑死了，声音,正面,正面,0.6041826408049248,0.6041826408049248,0.22371476206552338,0.17210259712955187,1.0,1,0
学习区,BV1Kr4y1i7ru,桃乃木香奈退出直播间,正面,中性,0.6067546836463048,0.2102519389095722,0.6067546836463048,0.18299337744412314,0.0,0,0
学习区,BV1Kr4y1i7ru,开卷开卷,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,java来卷,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,白熊打卡,正面,中性,0.6105644221875401,0.24780734881407013,0.6105644221875401,0.14162822899838984,0.0,0,0
学习区,BV1Kr4y1i7ru,大家好，开启第二遍，我是卷王,正面,中性,0.4856248804877252,0.27864085203169436,0.4856248804877252,0.23573426748058052,1.0,1,0
学习区,BV1Kr4y1i7ru,刚失恋，2点十分开始学习,正面,中性,0.5010857341251592,0.3184566856777212,0.5010857341251592,0.1804575801971196,0.0,0,0
学习区,BV1Kr4y1i7ru,测试来卷了,正面,中性,0.6347386881395625,0.2036741464610216,0.6347386881395625,0.1615871653994159,0.0,0,0
学习区,BV1Kr4y1i7ru,高级炊事员,正面,中性,0.6179324705643304,0.24371498888531773,0.6179324705643304,0.1383525405503518,2.0,2,0
学习区,BV1Kr4y1i7ru,一杯咖啡，一条烟，一个视频看一天（1）,正面,中性,0.4532064385452665,0.33729559225627204,0.4532064385452665,0.20949796919846148,0.0,0,0
学习区,BV1Kr4y1i7ru,郑州北大青鸟,正面,中性,0.6764030088516947,0.16796139606014787,0.6764030088516947,0.15563559508815747,0.0,0,0
学习区,BV1Kr4y1i7ru,初级面试要高级的内容,正面,正面,0.38219630755775197,0.38219630755775197,0.34058634707621765,0.27721734536603043,2.0,2,0
学习区,BV1Kr4y1i7ru,猴哥猴哥,正面,中性,0.593455467430158,0.25845276187542254,0.593455467430158,0.14809177069441948,0.0,0,0
学习区,BV1Kr4y1i7ru,42个好兄弟,正面,中性,0.6248629514460649,0.24477662341302084,0.6248629514460649,0.13036042514091437,1.0,1,0
学习区,BV1Kr4y1i7ru,北大青鸟的兄弟们辛苦了,正面,中性,0.42767871555941167,0.28979931782078777,0.42767871555941167,0.28252196661980067,1.0,1,0
学习区,BV1Kr4y1i7ru,2022630,正面,中性,0.7388326542270112,0.13147013216913678,0.7388326542270112,0.12969721360385195,0.0,0,0
学习区,BV1Kr4y1i7ru,今日打卡26.4.9，二十天学完！！！！,正面,正面,0.9925419998688474,0.9925419998688474,0.0064205941249581315,0.0010374060061945484,0.0,0,0
学习区,BV1Kr4y1i7ru,感觉这个比学算法简单,正面,正面,0.6229707639325559,0.6229707639325559,0.20967221750103568,0.16735701856640836,2.0,2,0
学习区,BV1Kr4y1i7ru,博文老家伙来打卡啦！博文老家伙来打卡啦！博文老家伙来打卡啦！,正面,正面,0.987647029422435,0.987647029422435,0.008938583197172308,0.0034143873803927313,0.0,0,0
学习区,BV1Kr4y1i7ru,打卡2025年11月19日10时10分,正面,正面,0.48965841512737895,0.48965841512737895,0.27787626737718624,0.2324653174954349,0.0,0,0
学习区,BV1Kr4y1i7ru,这个老师把 “的” 读 “哒”,正面,中性,0.4398900908192927,0.2943555276733261,0.4398900908192927,0.2657543815073812,0.0,0,0
学习区,BV1Kr4y1i7ru,今天就学到这了,正面,中性,0.5158142803889161,0.32190796542299377,0.5158142803889161,0.16227775418809012,0.0,0,0
学习区,BV1Kr4y1i7ru,江农王映龙打卡,正面,中性,0.5346388451961995,0.3028071490871317,0.5346388451961995,0.16255400571666875,0.0,0,0
学习区,BV1Kr4y1i7ru,阿哈哈哈哈，这一段宣传片，每听到一段词我都能想到我好像在哪听过。。。。。,正面,正面,0.6973977937501874,0.6973977937501874,0.03531420486203331,0.2672880013877792,2.0,2,0
学习区,BV1Kr4y1i7ru,目前几个人看,正面,中性,0.698517101890219,0.16523664356705453,0.698517101890219,0.13624625454272643,0.0,0,0
学习区,BV1Kr4y1i7ru,与教python不是一个人,正面,中性,0.679312674575084,0.17685789979917843,0.679312674575084,0.14382942562573753,0.0,0,0
学习区,BV1Kr4y1i7ru,烟台南山学院胡硕洋实名开卷,正面,中性,0.5699200596435327,0.23329330671005055,0.5699200596435327,0.19678663364641683,0.0,0,0
学习区,BV1Kr4y1i7ru,阿玮！,正面,正面,0.4749352819517472,0.4749352819517472,0.4664717295029075,0.05859298854534528,0.0,0,0
学习区,BV1Kr4y1i7ru,想要做大佬,正面,中性,0.6764030088516947,0.16796139606014787,0.6764030088516947,0.15563559508815747,0.0,0,0
学习区,BV1Kr4y1i7ru,清华大学前来报到,正面,中性,0.6606362617365009,0.2025342283969491,0.6606362617365009,0.13682950986655015,0.0,0,0
学习区,BV1Kr4y1i7ru,刚从阿玮过来,正面,中性,0.6658198596067166,0.19867263061731474,0.6658198596067166,0.13550750977596862,0.0,0,0
学习区,BV1Kr4y1i7ru,....0000000000000000,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,多学习，多积累,正面,中性,0.6530033394442089,0.22513260446277567,0.6530033394442089,0.12186405609301564,0.0,0,0
学习区,BV1Kr4y1i7ru,2024年11月2日20:44:38   53人,正面,中性,0.4615182435643565,0.30351789857405426,0.4615182435643565,0.23496385786158921,0.0,0,0
学习区,BV1Kr4y1i7ru,应统的来了。。。。。。。。。。,正面,正面,0.3748620266295133,0.3748620266295133,0.353678739483757,0.27145923388672966,0.0,0,0
学习区,BV1Kr4y1i7ru,"睡莲站我,mysql数据库,熟练使用精通数据库的应用,优化方式,问到数据库参建的,盖帘,存储迎请,分库分表,ji",正面,正面,0.5933426216406409,0.5933426216406409,0.14570809338717236,0.2609492849721868,0.0,0,0
学习区,BV1Kr4y1i7ru,"399,你值得拥有",正面,中性,0.6492516759819194,0.2743603229683989,0.6492516759819194,0.07638800104968183,2.0,2,0
学习区,BV1Kr4y1i7ru,姗姗打卡,正面,中性,0.6105644221875401,0.24780734881407013,0.6105644221875401,0.14162822899838984,0.0,0,0
学习区,BV1Kr4y1i7ru,卷王,正面,中性,0.7388326542270112,0.13147013216913678,0.7388326542270112,0.12969721360385195,0.0,0,0
学习区,BV1Kr4y1i7ru,讲实话真不贵,正面,中性,0.6764030088516947,0.16796139606014787,0.6764030088516947,0.15563559508815747,0.0,0,0
学习区,BV1Kr4y1i7ru,现在月薪一万五了，还要看这个吗,正面,中性,0.5932300988805008,0.23010953195921538,0.5932300988805008,0.17666036916028388,0.0,0,0
学习区,BV1Kr4y1i7ru,黑马：悟空,正面,中性,0.6661296479539786,0.19991063485948485,0.6661296479539786,0.13395971718653654,0.0,0,0
学习区,BV1Kr4y1i7ru,黑马确实很精品,正面,中性,0.49232235413817643,0.35587666770966175,0.49232235413817643,0.15180097815216187,0.0,0,0
学习区,BV1Kr4y1i7ru,这是什么招聘软件,正面,中性,0.716393492674644,0.14750072266523812,0.716393492674644,0.13610578466011805,0.0,0,0
学习区,BV1Kr4y1i7ru,尚云打卡,正面,中性,0.6105644221875401,0.24780734881407013,0.6105644221875401,0.14162822899838984,0.0,0,0
学习区,BV1Kr4y1i7ru,大二学习这玩意好像有点晚了,正面,中性,0.5594635258311521,0.30656889419436867,0.5594635258311521,0.1339675799744794,0.0,0,0
学习区,BV1Kr4y1i7ru,sql  事物  存储引擎  索引  sql优化  锁  日志  主从复制  读写分离,正面,正面,0.43269768535894615,0.43269768535894615,0.35653783217307433,0.21076448246797952,0.0,0,0
学习区,BV1Kr4y1i7ru,潍坊职业学院吴兆从实名开卷，爱谁谁！,正面,正面,0.8481633614226086,0.8481633614226086,0.09616187515443389,0.055674763422957574,1.0,1,0
学习区,BV1Kr4y1i7ru,没学过,正面,中性,0.7388326542270112,0.13147013216913678,0.7388326542270112,0.12969721360385195,0.0,0,0
学习区,BV1Kr4y1i7ru,奋斗三年，我要上江苏海洋大学软件工程,正面,中性,0.4386136241207173,0.3466041945864996,0.4386136241207173,0.21478218129278295,0.0,0,0
学习区,BV1Kr4y1i7ru,西浦aiac报道,正面,中性,0.6764030088516947,0.16796139606014787,0.6764030088516947,0.15563559508815747,0.0,0,0
学习区,BV1Kr4y1i7ru,增删改查,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,黄景铭实名开卷,正面,中性,0.6423578893956426,0.18842671248277987,0.6423578893956426,0.16921539812157738,0.0,0,0
学习区,BV1Kr4y1i7ru,想成为一个合格的程序员要懂得语言语言需要靠拿证,正面,正面,0.3799488807039052,0.3799488807039052,0.37052097031218334,0.2495301489839114,0.0,0,0
学习区,BV1Kr4y1i7ru,猴哥说数据库哈哈哈哈,正面,正面,0.4533460542939742,0.4533460542939742,0.3069242054581599,0.2397297402478659,2.0,2,0
学习区,BV1Kr4y1i7ru,大三了，来复习,正面,中性,0.627998467720988,0.2482493653431055,0.627998467720988,0.12375216693590649,0.0,0,0
学习区,BV1Kr4y1i7ru,学完我就去送外卖，月薪要是不到2万就回来扁你,正面,正面,0.5596082809022838,0.5596082809022838,0.18888611045566497,0.25150560864205124,0.0,0,0
学习区,BV1Kr4y1i7ru,数据在一层层深入，一层层嵌套,正面,中性,0.5987638191022794,0.2307308753618036,0.5987638191022794,0.170505305535917,0.0,0,0
学习区,BV1Kr4y1i7ru,期待住了：学完我就是天选之子！,正面,正面,0.5730601672058862,0.5730601672058862,0.329992330562213,0.0969475022319008,0.0,0,0
学习区,BV1Kr4y1i7ru,2024年02月21日19:19，饭饭开始学习mysql数据库，冲鸭！！！,正面,正面,0.995006928591997,0.995006928591997,0.0030699226889131397,0.0019231487190897664,1.0,1,0
学习区,BV1Kr4y1i7ru,邓炜晋实名开卷,正面,中性,0.6764030088516947,0.16796139606014787,0.6764030088516947,0.15563559508815747,0.0,0,0
学习区,BV1Kr4y1i7ru,<<104在线>>,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,叶李欣叶李欣叶李欣叶李欣叶李欣叶李欣,正面,中性,0.5322341371310028,0.2573668017362153,0.5322341371310028,0.21039906113278187,0.0,0,0
学习区,BV1Kr4y1i7ru,最喜欢的一集,正面,正面,0.43780940484572534,0.43780940484572534,0.23351111338862482,0.3286794817656499,2.0,2,0
学习区,BV1Kr4y1i7ru,黄淮学院王龠淼实名学习,正面,中性,0.6351703619995537,0.23658260107297824,0.6351703619995537,0.12824703692746808,0.0,0,0
学习区,BV1Kr4y1i7ru,计科231彭祥实名观看,正面,中性,0.6067546836463048,0.2102519389095722,0.6067546836463048,0.18299337744412314,0.0,0,0
学习区,BV1Kr4y1i7ru,黑马程序元,正面,中性,0.6310123156304196,0.22370538264542572,0.6310123156304196,0.14528230172415466,0.0,0,0
学习区,BV1Kr4y1i7ru,SQL是一门语言 全称结构化查询语言 是操作关系型数据库的一门语言 所有的关系型数据库软件都是基于SQL语言的,正面,正面,0.5173742980296858,0.5173742980296858,0.05666804071005902,0.4259576612602552,0.0,0,0
学习区,BV1Kr4y1i7ru,2023/12/14_16:21 岳灵珊1天到此一游_1,正面,中性,0.49159587648844794,0.3168603759803672,0.49159587648844794,0.19154374753118475,0.0,0,0
学习区,BV1Kr4y1i7ru,优化会有有个深刻人士’,正面,中性,0.5895574224851504,0.17620066034676324,0.5895574224851504,0.23424191716808632,1.0,1,0
学习区,BV1Kr4y1i7ru,呦轻院校友,正面,中性,0.6423578893956426,0.18842671248277987,0.6423578893956426,0.16921539812157738,0.0,0,0
学习区,BV1Kr4y1i7ru,这头发认真的吗,正面,中性,0.5041872652336796,0.31484486108102394,0.5041872652336796,0.18096787368529654,2.0,2,0
学习区,BV1Kr4y1i7ru,加油，变成人们口中的他,正面,正面,0.5901434755096766,0.5901434755096766,0.2355751066426062,0.17428141784771722,2.0,2,0
学习区,BV1Kr4y1i7ru,2222计科2班艾道磊在线打卡,正面,正面,0.3968702624012215,0.3968702624012215,0.3862225041449817,0.21690723345379676,0.0,0,0
学习区,BV1Kr4y1i7ru,会计来卷,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,明基,正面,中性,0.7388326542270112,0.13147013216913678,0.7388326542270112,0.12969721360385195,0.0,0,0
学习区,BV1Kr4y1i7ru,MySQL要下载吗,正面,中性,0.7048180808283463,0.20367444746322957,0.7048180808283463,0.09150747170842412,0.0,0,0
学习区,BV1Kr4y1i7ru,太棒了！,正面,正面,0.5784803934320828,0.5784803934320828,0.3663484646451547,0.055171141922762415,1.0,1,0
学习区,BV1Kr4y1i7ru,79个人在卷啊啊啊啊,正面,中性,0.5884433144586745,0.22341190763053478,0.5884433144586745,0.18814477791079073,0.0,0,0
学习区,BV1Kr4y1i7ru,小城里的人打卡,正面,中性,0.5020456704854511,0.2509424160236052,0.5020456704854511,0.24701191349094365,0.0,0,0
学习区,BV1Kr4y1i7ru,黑老师好,正面,中性,0.47112851074177015,0.3547794586493227,0.47112851074177015,0.17409203060890718,1.0,1,0
学习区,BV1Kr4y1i7ru,b站大学,正面,中性,0.7152816995779233,0.1447655235315771,0.7152816995779233,0.13995277689049954,0.0,0,0
学习区,BV1Kr4y1i7ru,高二来卷数据库,正面,中性,0.6439132807891331,0.21099985379756764,0.6439132807891331,0.14508686541329932,0.0,0,0
学习区,BV1Kr4y1i7ru,叶李欣,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,燃起来了,正面,中性,0.7451614058382215,0.15106343241353198,0.7451614058382215,0.10377516174824648,1.0,1,0
学习区,BV1Kr4y1i7ru,大家好，我叫叶李欣,正面,中性,0.6421358457971942,0.18175341856668065,0.6421358457971942,0.17611073563612514,1.0,1,0
学习区,BV1Kr4y1i7ru,古丽孜巴我喜欢你,正面,正面,0.4771772549597301,0.4771772549597301,0.3155330527838153,0.20728969225645452,2.0,2,0
学习区,BV1Kr4y1i7ru,轻松拿捏学校的哈哈哈,正面,正面,0.8625439519083206,0.8625439519083206,0.056060245530333785,0.08139580256134563,5.0,5,0
学习区,BV1Kr4y1i7ru,入门到入土,正面,中性,0.6162858111264365,0.2457824435064838,0.6162858111264365,0.13793174536707964,0.0,0,0
学习区,BV1Kr4y1i7ru,暑假两个月全忘了,正面,中性,0.5613374661559695,0.2513552103248225,0.5613374661559695,0.18730732351920804,0.0,0,0
学习区,BV1Kr4y1i7ru,郑轻：校友,正面,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
学习区,BV1Kr4y1i7ru,原来我已经一名数据库超级工程师了,正面,中性,0.423961997052946,0.28881716994105244,0.423961997052946,0.2872208330060016,0.0,0,0
学习区,BV1Kr4y1i7ru,双体软件产业精英学院打卡！！！,正面,正面,0.9600239932501722,0.9600239932501722,0.03505438319517543,0.004921623554652493,0.0,0,0
学习区,BV1Kr4y1i7ru,可以的,正面,中性,0.6109552607210994,0.2006886276534036,0.6109552607210994,0.18835611162549704,3.0,3,0
学习区,BV1Kr4y1i7ru,道合打卡,正面,中性,0.6105644221875401,0.24780734881407013,0.6105644221875401,0.14162822899838984,0.0,0,0
学习区,BV1Kr4y1i7ru,其实学过，已经还给老师了,正面,正面,0.4750503012264643,0.4750503012264643,0.2882683043975859,0.23668139437594968,0.0,0,0
学习区,BV1Kr4y1i7ru,67,正面,中性,0.7212790479201179,0.1471562294992399,0.7212790479201179,0.13156472258064225,0.0,0,0
学习区,BV1Kr4y1i7ru,太有味道了,正面,中性,0.6347386881395625,0.2036741464610216,0.6347386881395625,0.1615871653994159,0.0,0,0
学习区,BV1Kr4y1i7ru,每日一遍水泥封心,正面,中性,0.6423578893956426,0.18842671248277987,0.6423578893956426,0.16921539812157738,0.0,0,0
