review_label,label_schema,review_reason,partition,bvid,text,pred_label,pred_raw_label,model_confidence,lexicon_score,prob_positive,prob_neutral,prob_negative,pos_cnt,neg_cnt,word_len
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,广西科技大学寒假卷王,正面,正面,0.3954014947927489,0.0,0.3954014947927489,0.3135026583347482,0.2910958468725029,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,学完C，Java，python。来学数据库,正面,中性,0.3956622354484446,0.0,0.3097437926675779,0.3956622354484446,0.2945939718839776,0,0,9
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,运维也得需要,负面,负面,0.396751230023145,0.0,0.36018321927868485,0.24306555069817015,0.396751230023145,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,给我卷,正面,中性,0.4022404241521204,0.0,0.34317308623588844,0.4022404241521204,0.2545864896119912,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,跳伞00：21,正面,中性,0.402494947388379,0.0,0.3657077482481595,0.402494947388379,0.23179730436346146,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,删库跑路在哪一篇,负面,中性,0.4051241888228928,0.0,0.2187972612731988,0.4051241888228928,0.3760785499039084,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,你们有没有看到左上角有一个275人正在观看或者是几人正在观,负面,中性,0.4054921543679957,0.0,0.20749949337286824,0.4054921543679957,0.3870083522591361,0,0,13
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,雨桐学java,正面,中性,0.4058768606114408,0.0,0.34723829728922057,0.4058768606114408,0.2468848420993387,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大一学数据库不是很卷，一般般吧如果你是上学期的话那还行,正面,中性,0.4073023997521616,0.0,0.3265093075888968,0.4073023997521616,0.2661882926589416,0,0,11
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,这波贪了，应该到春晚再看,正面,正面,0.4077880912571343,0.0,0.4077880912571343,0.4008034361766106,0.19140847256625515,0,0,8
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,1月13日有人吗？,负面,中性,0.4081409434771481,0.0,0.23742376480367458,0.4081409434771481,0.35443529171917737,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,有三层楼这么高呀,负面,中性,0.40910757388450314,0.0,0.23557510498635242,0.40910757388450314,0.3553173211291443,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,兄弟，1点了，还有44人,负面,负面,0.4116490752977626,0.0,0.38580232879482673,0.20254859590741064,0.4116490752977626,0,0,8
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,我的甲呀,正面,中性,0.4121034261900476,0.0,0.368513974995657,0.4121034261900476,0.21938259881429545,0,0,1
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,黑马，让天下没有难学的技术,负面,负面,0.41273965115474787,0.0,0.3701406801476357,0.21711966869761642,0.41273965115474787,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,都是卷王,负面,负面,0.41299236622252883,0.0,0.2824538216838559,0.30455381209361526,0.41299236622252883,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,太像猴哥的声音了,正面,中性,0.41693251528822267,0.0,0.30142950438065297,0.41693251528822267,0.2816379803311244,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,我艹，为啥学不完呀~,负面,中性,0.4172375388292668,0.0,0.2828242790951369,0.4172375388292668,0.29993818207559636,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,25年了，还又80多个人在学,负面,负面,0.41745043823523653,0.0,0.26681717922572845,0.315732382539035,0.41745043823523653,0,0,10
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,2倍速不够的，用edge插件视频速度控制，最高16倍速,负面,中性,0.42148657814500257,0.0,0.2102883945001853,0.42148657814500257,0.36822502735481205,0,0,14
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,凌晨2点多了还有25人在卷,负面,中性,0.42157196511479295,0.0,0.21937330745682268,0.42157196511479295,0.3590547274283844,0,0,8
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这课也太多了，我估计都得学一个月了,负面,负面,0.42319699018681467,0.0,0.20627892646278861,0.37052408335039666,0.42319699018681467,0,0,9
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,老师是孙悟空吗？,正面,正面,0.42330323819324406,0.0,0.42330323819324406,0.3304361048046455,0.24626065700211044,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,刚学完java入门到精通下部,正面,中性,0.42418897008775486,0.0,0.32189846942560335,0.42418897008775486,0.2539125604866418,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,大中午的62卷王,正面,正面,0.4251750367496667,0.0,0.4251750367496667,0.2649446238679375,0.30988033938239573,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,seql，还是siql啊,负面,中性,0.4253298655918576,0.0,0.21827112721957187,0.4253298655918576,0.3563990071885704,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这不这不是可爱的Pink老师吗？,负面,负面,0.4287852915181302,0.0,0.42853761637777454,0.1426770921040953,0.4287852915181302,1,1,6
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,唉，孙z,负面,中性,0.429462397180709,0.0,0.21412155278626732,0.429462397180709,0.35641605003302357,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,来自远古的声音,负面,负面,0.430272688115111,0.0,0.1738297444791564,0.39589756740573256,0.430272688115111,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,半夜4点还有40个人看,负面,中性,0.43092235426173603,0.0,0.16089507061822161,0.43092235426173603,0.40818257512004236,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,所以你月薪16-20万啦,正面,正面,0.43203332740149314,0.0,0.43203332740149314,0.40847773351197625,0.15948893908653064,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,从入门精通到删库跑路,负面,中性,0.43220557732170106,0.0,0.22540235776670473,0.43220557732170106,0.34239206491159413,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,碗能上链接吗？,正面,正面,0.43286146152513166,0.0,0.43286146152513166,0.19513707656341547,0.3720014619114529,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,46个,负面,中性,0.4329707578075734,0.0,0.23431876885166497,0.4329707578075734,0.3327104733407616,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,那就是服务器的硬盘中？,负面,负面,0.4330125139988738,0.0,0.23228352642491437,0.33470395957621185,0.4330125139988738,0,0,5
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,学习这个影响我单手开法拉利吗？,负面,中性,0.4340031224809864,0.0,0.23295698374204646,0.4340031224809864,0.3330398937769671,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,学习这个影响我单手开库里南吗？,负面,中性,0.4340031224809864,0.0,0.23295698374204646,0.4340031224809864,0.3330398937769671,0,0,7
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,孙悟空的声音,正面,中性,0.4343623528744862,0.0,0.30191206356673617,0.4343623528744862,0.26372558355877757,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,凌晨2点还有30个人,负面,中性,0.4351830941181535,0.0,0.15549715686013812,0.4351830941181535,0.4093197490217085,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,资料在哪啊,负面,中性,0.4353208406789061,0.0,0.18546945114895544,0.4353208406789061,0.3792097081721385,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,杀人啦,正面,中性,0.4367551253170658,0.0,0.35038730885446595,0.4367551253170658,0.21285756582846813,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这么卷,负面,中性,0.4371990357315634,0.0,0.14284315351942495,0.4371990357315634,0.4199578107490117,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,《牛马程序员》,负面,负面,0.4378477105162804,0.0,0.15671734104649007,0.40543494843722955,0.4378477105162804,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,演的不像啊,负面,负面,0.4380766088176914,0.0,0.24229761997485819,0.31962577120745056,0.4380766088176914,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,等我学完，删库跑路兄弟们,负面,负面,0.43887858610631214,0.0,0.23507723041683865,0.3260441834768493,0.43887858610631214,0,0,9
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,对面公司收费，我得公司强制让我在空暇时间来学，o(╥﹏╥)o,负面,中性,0.43951997914170104,0.0,0.1860396579922095,0.43951997914170104,0.3744403628660895,0,0,14
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,这不是讲鸿蒙开发和web的大佬吗,负面,中性,0.4413371314833275,0.0,0.23376814574978916,0.4413371314833275,0.3248947227668833,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,hello，赛赛,负面,中性,0.4426196598984563,0.0,0.21082800367244023,0.4426196598984563,0.3465523364291034,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,唉，孙,负面,中性,0.4426196598984563,0.0,0.21082800367244023,0.4426196598984563,0.3465523364291034,0,0,3
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,我python能不能学,负面,中性,0.4430883449569964,0.0,0.2369134624539256,0.4430883449569964,0.31999819258907813,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,我想学删库跑路,负面,中性,0.44331201860869424,0.0,0.20336140667434674,0.44331201860869424,0.35332657471695905,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,暨南大学的集合,正面,中性,0.4442863516431936,0.0,0.38398363457708645,0.4442863516431936,0.1717300137797198,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,从入门到删库跑路,负面,中性,0.44531389594657383,0.0,0.2218690333363641,0.44531389594657383,0.3328170707170621,0,0,6
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,没法学下去了，因为虚拟机不知道该怎么连接finalshell,正面,中性,0.44593024556039945,0.0,0.4043159813199259,0.44593024556039945,0.14975377311967455,0,0,12
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,人好多啊,负面,负面,0.4464686713252776,0.0,0.29305006788726173,0.26048126078746064,0.4464686713252776,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,好多人啊,负面,负面,0.4464686713252776,0.0,0.29305006788726173,0.26048126078746064,0.4464686713252776,0,0,2
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,不是化石，是笨蛋,负面,中性,0.44652979841814966,0.0,0.1588832556401963,0.44652979841814966,0.39458694594165405,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,生活区,BV1Rjc4zJEvz,就是，缘分。,正面,正面,0.44690500041546655,0.0,0.44690500041546655,0.4106732974655614,0.14242170211897215,0,0,4
,"1=正面,0=中性,-1=负面",模型低置信度,学习区,BV1Kr4y1i7ru,600多人，真假,负面,负面,0.44870477771079703,0.0,0.19689941902359376,0.35439580326560927,0.44870477771079703,0,0,4
